Id,SalePrice
2735,131162.5364065162
2736,129172.56242214447
2737,123474.37763726265
2738,142652.4046877359
2739,169566.02729208354
2740,137790.3688912523
2741,140129.44081317028
2742,149885.8294672683
2743,144443.36030613253
2744,158915.4152035352
2745,138754.4367395623
2746,138935.26973833996
2747,155335.97987651217
2748,116624.62624252155
2749,127232.5434509529
2750,132653.48846226704
2751,129434.22338104961
2752,197455.98839433715
2753,150012.18902031874
2754,231839.8599431691
2755,133497.89185908998
2756,101149.58352068289
2757,66895.02710016987
2758,88002.88035126905
2759,159708.00938768583
2760,122883.93221962576
2761,140257.78070545234
2762,140812.7086985425
2763,178853.5385651542
2764,168972.53515595815
2765,243209.30134043787
2766,141998.4630119311
2767,91218.01942998568
2768,138576.53615685934
2769,126201.81404763833
2770,170244.57782461983
2771,121538.15550375392
2772,126721.91387817841
2773,144288.58200245208
2774,130957.27915496034
2775,127938.07192867408
2776,144965.2720808714
2777,155447.4095141095
2778,125622.66863447452
2779,117057.33107919317
2780,97674.10731258536
2781,95523.48822769446
2782,84907.74745625576
2783,97056.25107316309
2784,122161.07101054423
2785,133308.1475489136
2786,78440.09038772726
2787,113893.20060926973
2788,75799.41273399898
2789,206460.3504752895
2790,96908.46599019128
2791,112596.69652833564
2792,65966.09361815297
2793,157439.15423748025
2794,95785.98206179906
2795,115996.84487695964
2796,99514.11908541655
2797,219892.4902844844
2798,103742.28094574682
2799,109446.4836187378
2800,66136.05517580615
2801,108266.69827014378
2802,142553.9076940699
2803,171929.63074812654
2804,132964.80557139366
2805,103844.30161873731
2806,85873.7898613506
2807,167610.58275822873
2808,143331.66929189797
2809,129423.953565693
2810,131618.39333789135
2811,150814.51293214527
2812,148648.56578700477
2813,153790.41322456204
2814,156388.46898217028
2815,108622.67661321333
2816,232325.74479914326
2817,145368.16866016103
2818,129746.00277488206
2819,162267.29802133437
2820,130030.57666991113
2821,99993.08848492909
2822,192019.55080935176
2823,301871.6925157576
2824,174662.73853695352
2825,146573.54180247113
2826,129036.14692686118
2827,142586.55045150765
2828,223128.63351441477
2829,195720.01338376562
2830,228328.337452976
2831,179704.82448340167
2832,250639.18569147555
2833,294639.87485948135
2834,210619.55390190487
2835,197407.16679784848
2836,187496.80471490105
2837,160470.72716144213
2838,143562.60323575133
2839,180940.52943546206
2840,196315.3452749958
2841,207106.58603626236
2842,216186.7833895669
2843,138759.91273517816
2844,151577.23265582597
2845,125398.96940247105
2846,204737.03458556562
2847,184165.278233997
2848,229374.6306039008
2849,207808.17611796173
2850,285078.37620079494
2851,220910.51106563647
2852,238619.32640547075
2853,231604.51882940918
2854,141347.09631420896
2855,214454.48455232062
2856,201889.1395588246
2857,187293.27463210744
2858,221897.88035320482
2859,115514.01488677737
2860,124751.64878907513
2861,125428.95380625298
2862,188492.53260363793
2863,132250.58044356375
2864,233120.73870809833
2865,133914.78320186678
2866,153232.9630435934
2867,98975.28434845063
2868,102347.636917859
2869,98968.85075263711
2870,129674.25251643671
2871,93892.96462281677
2872,53807.86706967149
2873,107262.12205409599
2874,133880.4391642868
2875,114585.14462205984
2876,171861.50842875513
2877,135676.27444690716
2878,186288.6933702366
2879,146174.58928012254
2880,102048.25087063765
2881,157531.7061518911
2882,167572.46646901913
2883,203455.30343305503
2884,218677.20215116796
2885,183536.05568302315
2886,215363.79547172468
2887,100777.62332749329
2888,128805.19289454316
2889,56138.481452577435
2890,84614.33202410678
2891,135791.92617336407
2892,54690.13796637039
2893,87866.42114436
2894,62776.20879223723
2895,308490.1159630159
2896,269255.9768865805
2897,197907.7116482951
2898,162774.3654795253
2899,223232.29463632003
2900,154317.864538848
2901,208811.75272707353
2902,188397.43189594432
2903,326587.5286840019
2904,364369.18965484976
2905,108831.66498437771
2906,211857.21453722552
2907,115122.14665238622
2908,132673.48550916894
2909,146657.8378273057
2910,88783.08531808316
2911,80985.69164034606
2912,145834.51326658644
2913,83506.17374776804
2914,77729.16782466295
2915,81180.03662445435
2916,82610.93250627862
2917,151232.9696255665
2918,122517.28147118304
2919,234318.26817981296
